sku,navn,type,leverandor,merke,serie,kategori,nåpris,førpris,farge,tekstil,bredde_cm,høyde_cm,sittehøyde_cm,sittedybde_cm,url
321087,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Brun,Adore Tobacco 111,302,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-24
321088,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Brun,Adore Coffee 81,302,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-25
321090,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Brun,Adore Tobacco 111,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-4
321091,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Grå,Adore Steel 149,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-5
321092,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Brun,Adore Coffee 81,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-6
321095,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,36610,,Blå,Nina 2945 Blue,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-9
321096,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Brun,Adore Tobacco 111,302,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-10
321097,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Grå,Adore Steel 149,302,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-11
321098,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Brun,Adore Coffee 81,302,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-12
321101,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,37499,,Blå,Nina 2945 Blue,302,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-15
321102,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Beige/natur,Adore Liver 10,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-16
321103,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Brun,Adore Tobacco 111,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-17
321104,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Grå,Adore Steel 149,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-18
321105,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Brun,Adore Coffee 81,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-19
321109,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,36610,,Blå,Nina 2945 Blue,272,76,43,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-23
321148,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Beige/natur,Adore Liver 10,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-26
321149,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Brun,Adore Tobacco 111,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-27
321150,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Grå,Adore Steel 149,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-28
321151,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Brun,Adore Coffee 81,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-29
321155,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,62949,,Blå,Nina 2945 Blue,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-33
321156,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,43440,,Grå,Adore Steel 149,302,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-34
321159,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,37499,,Blå,Nina 2945 Blue,302,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-37
321160,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Beige/natur,Adore Liver 10,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-38
321161,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Brun,Adore Tobacco 111,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-39
321162,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Grå,Adore Steel 149,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-40
321163,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,73235,,Brun,Adore Coffee 81,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-41
321167,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,62949,,Blå,Nina 2945 Blue,408,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-45
321286,Bohus Exclusive by Storm Storm Studio,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,Bohus Exclusive by Storm Storm,STUDIO,Hjørnesofa,41860,,Beige/natur,Adore Liver 10,272,76,42,56,https://checkout.bohus.no/sofa/hjornesofa/studio-hjornesofa-med-endeavslutning-46
322391,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Beige/natur,Dolomite Aluminium,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-13
322392,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Blå,Dolomite Blue nights,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-14
322393,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Beige/natur,Dolomite Solitary star,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-15
322394,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Beige/natur,Dolomite Aluminium,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-16
322395,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Blå,Dolomite Blue nights,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-17
322396,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,55603,,Beige/natur,Dolomite Solitary star,283,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-18
322397,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,49306,,Brun,Lavastone Curry,335,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-19
322398,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,49306,,Beige/natur,Lavastone Linen,335,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-20
322399,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,49306,,Brun,Lavastone Curry,335,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-21
322400,Vilmers Field,Hjørnesofa,Vilmers,Vilmers,FIELD,Hjørnesofa,49306,,Beige/natur,Lavastone Linen,335,80,44,58,https://checkout.bohus.no/sofa/hjornesofa/field-hjornesofa-22
322415,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Beige/natur,Magnus Beige,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-2
322416,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Grønn,Magnus Forest,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-3
322417,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Beige/natur,Sebastian Liver,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-4
322420,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Beige/natur,Magnus Beige,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-7
322421,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Grønn,Magnus Forest,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-8
322422,Signature Collection By Halvor Bakke,Hjørnesofa,Vilmers,Signature Collection By Halvor Bakke,SIGNATURE 850,Hjørnesofa,47999,,Beige/natur,Sebastian Liver,299,81,45,60,https://checkout.bohus.no/sofa/hjornesofa/signature-850-hjornesofa-9
322463,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,78216,,Brun,Garnet Moon rock,387,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-sjeselong-xl-og-endeavslutning-xl
322465,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,78216,,Brun,Garnet Moon rock,387,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-sjeselong-xl-og-endeavslutning-xl-2
322467,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Brun,Garnet Cornstalk,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-46
322468,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Brun,Garnet Moon rock,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-47
322471,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Brun,Garnet Cornstalk,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-50
322472,Vilmers Vincent,Hjørnesofa med endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,56947,,Brun,Garnet Moon rock,303,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-51
325562,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,49998,,Beige/natur,Naula Silver birch,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-22
325563,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,49998,,Beige/natur,Naula Silver birch,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning-23
325564,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,58743,,Beige/natur,Naula Silver birch,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-22
325566,Vilmers Altera,Hjørnesofa,Vilmers,Vilmers,ALTERA,Hjørnesofa,58743,,Beige/natur,Naula Silver birch,298,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-23
325611,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,285,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning
325612,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,285,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-1
325615,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,282,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-4
325616,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,282,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-5
325619,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,285,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-8
325620,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,285,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-9
325623,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,282,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-12
325624,Vilmers Nordic Prime,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,54830,,Brun,Diamonds Copper brown,282,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-med-endeavslutning-13
325631,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,292,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-1
325634,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,289,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-4
325635,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,289,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-5
325639,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,292,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-8
325640,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,292,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-9
325643,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,289,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-12
325644,Vilmers Nordic Prime,Hjørnesofa,Vilmers,Vilmers,NORDIC PRIME,Hjørnesofa,70082,,Brun,Diamonds Copper brown,289,82,45,55,https://checkout.bohus.no/sofa/hjornesofa/nordic-prime-hjornesofa-13
325674,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Grå,Erdite Aluminium,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-7
325675,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Grønn,Erdite Martini olive,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-8
325676,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Hvit,Erdite Rainy day,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-9
325677,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Gul,Erdite Silver fern,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-10
325679,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,58719,,Brun,Garnet Cornstalk,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-12
325680,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,58719,,Brun,Garnet Moon rock,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-13
325684,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Grå,Erdite Aluminium,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-17
325685,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Grønn,Erdite Martini olive,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-18
325686,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Hvit,Erdite Rainy day,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-19
325687,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,55174,,Gul,Erdite Silver fern,315,84,45,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-20
325688,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,58719,,Brun,Garnet Cornstalk,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-21
325689,Vilmers Vincent,Hjørnesofa med endeavslutning XL,Vilmers,Vilmers,VINCENT,Hjørnesofa,58719,,Brun,Garnet Moon rock,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-endeavslutning-xl-22
325693,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,58719,,Beige/natur,Garnet Aluminium,315,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-med-sjeselong-xl-og-endeavslutning-114
325776,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,81235,,Grå,Hevre 0980 Light beige,346,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa
325786,Scapa Noelle,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,45865,,Grå,Hevre 0980 Light beige,256,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-endeavslutning-3
325790,Scapa Noelle,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,45865,,Grå,Hevre 0980 Light beige,256,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-endeavslutning-7
325791,Scapa Noelle,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,59390,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-endeavslutning-8
325794,Scapa Noelle,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,59390,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-endeavslutning-11
325797,Scapa Noelle,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,72960,,Grå,Hevre 0980 Light beige,331,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-sjeselong-og-endeavslutning-1
325800,Scapa Noelle,Hjørnesofa med sjeselong og endeavslutning,Scapa UAB,Scapa,NOELLE,Hjørnesofa,72960,,Grå,Hevre 0980 Light beige,331,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-med-sjeselong-og-endeavslutning-4
325806,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,60005,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-4
325810,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,60005,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-8
325814,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,66865,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-12
325817,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,66865,,Grå,Hevre 0980 Light beige,301,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-15
325821,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,74245,,Grå,Hevre 0980 Light beige,316,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-19
325825,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,74245,,Grå,Hevre 0980 Light beige,316,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-23
325829,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,70720,,Grå,Hevre 0980 Light beige,331,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-27
325832,Scapa Noelle,Hjørnesofa,Scapa UAB,Scapa,NOELLE,Hjørnesofa,70720,,Grå,Hevre 0980 Light beige,331,84,45,56,https://checkout.bohus.no/sofa/hjornesofa/noelle-hjornesofa-30
